step,reward,score,bonus,cluster,dsp_jitter,dsp_shimmer,dsp_tilt,dsp_harmonics,dsp_threshold,dsp_ratio,dsp_bitrate
81969,0.13351723562513695,5.100625699583361e-09,3.825469274687521e-07,2,-0.71903765,-0.21147501,0.37895107,0.62063086,-20.0,1.0,99097
81970,1.9585728507402997,1.3611920479661421e-08,1.0208940359746066e-06,2,-1.0,-0.25298387,-0.20285907,-0.39707744,-20.0,1.0,160000
81971,16.544742294976107,1.7485145065165852e-07,1.311385879887439e-05,6,-0.79229456,-1.0,-1.0,0.25185728,-50.42630672454834,1.0,160000
81972,12.003088769755918,3.9460869061258563e-07,2.9595651795943922e-05,7,-0.5928609,-0.3361303,-0.57259214,0.7941206,-47.43262052536011,2.5276649594306946,160000
81973,14.390435539304061,2.0274707424050575e-07,1.5206030568037932e-05,1,-1.0,-1.0,-1.0,0.8615657,-36.27565294504166,1.0,160000
81974,13.480508405040148,1.1008145861524099e-07,8.256109396143074e-06,1,0.33999997,0.007103622,-1.0,1.0,-59.60000038146973,1.0,160000
81975,14.103373896057004,2.082861811913972e-07,1.562146358935479e-05,1,-1.0,-0.07356608,-1.0,1.0,-54.244487285614014,1.0,139053
81976,15.024335584010773,3.900210288065864e-07,2.925157716049398e-05,1,-1.0,0.19921732,-0.5487526,1.0,-51.03571176528931,1.0,160000
81977,12.988380807847276,1.3095720987621462e-06,9.821790740716096e-05,7,0.23630118,-1.0,-1.0,0.16779599,-30.87958037853241,4.788431882858276,160000
81978,13.430430176239023,2.1724488874497183e-07,1.6293366655872887e-05,1,-0.34624833,-1.0,0.36999995,-0.13468117,-20.0,5.516082406044006,124376
81979,11.873371246480302,3.833106347883586e-07,2.8748297609126894e-05,7,0.3399999,-0.88774455,-1.0,0.45812228,-20.81838846206665,3.0024019479751587,160000
81980,14.813580166098282,2.9735485895798774e-07,2.230161442184908e-05,1,-0.4637676,0.045428813,0.37,1.0,-51.15129590034485,1.0,150466
81981,0.07171906865137045,1.7955701370198085e-09,1.3466776027648564e-07,2,0.3300509,-0.28561753,-0.19739145,-1.0,-53.636735677719116,2.1905136704444885,160000
81982,58.81941444276404,1.582203638939017e-11,1.1866527292042628e-09,3,-1.0,-1.0,-0.36032158,-0.8491324,-59.19981002807617,1.0,136606
81983,12.09401895563075,7.410449711642286e-07,5.557837283731715e-05,7,0.21032584,-0.5305642,0.046866775,-0.51168644,-50.064682960510254,5.051897823810577,125951
81984,2.1656479214784508,4.244537166187001e-08,3.183402874640251e-06,2,-0.99426913,0.32999998,-0.3912947,1.0,-20.0,1.0,103514
81985,-0.028881683589119578,3.311857010857011e-09,2.4838927581427583e-07,2,0.33999997,-1.0,-1.0,-0.2552088,-38.541384786367416,2.768776774406433,116446
81986,0.30982180274026816,1.7955701370198085e-09,1.3466776027648564e-07,2,-1.0,-1.0,-0.8725873,-1.0,-29.78174328804016,1.0,160000
81987,13.494684843526203,2.985234232255607e-06,0.00022389256741917052,7,0.10625851,-0.079449594,-1.0,0.47021425,-36.45686089992523,1.2680057287216187,80712
81988,19.17772870267049,8.968069342696339e-11,6.726052007022254e-09,8,-1.0,0.32999998,-1.0,-0.6599998,-40.92423051595688,1.0,160000
81989,19.322593974995264,3.4668246051694496e-10,2.6001184538770872e-08,8,-1.0,-1.0,-1.0,-0.24822614,-28.087416887283325,1.0,107089
81990,9.720747869161372,9.382724641682216e-08,7.037043481261662e-06,6,-1.0,-0.77450895,-1.0,0.27401918,-20.0,2.0772332549095154,86330
81991,13.102811058309301,1.073031867804275e-07,8.047739008532062e-06,1,-1.0,-0.48891634,-0.5664427,0.22876924,-58.237104415893555,2.69856995344162,160000
81992,15.08514169217437,1.3141219312728936e-07,9.855914484546702e-06,6,0.084528685,-1.0,0.35203618,1.0,-37.672641575336456,1.0,77439
81993,2.687607833285642,4.4454971259710874e-08,3.3341228444783155e-06,2,-1.0,-1.0,-0.90864855,1.0,-31.504775285720825,1.0,133988
81994,-0.9454814375014267,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.21243215,-1.0,-1.0,-1.0,-59.20010805130005,4.9552828669548035,97620
81995,10.369685188101064,1.3791502384563614e-09,1.034362678842271e-07,4,-0.2695543,-0.3009013,-1.0,0.47021425,-47.21088528633118,1.0,155400
81996,0.13746242774026815,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.60113883,0.23116028,-1.0,-1.0,-58.799307346343994,1.0,148969
81997,15.268584280661036,6.784082870581187e-06,0.000508806215293589,7,0.33999515,-0.6612627,-0.44943145,0.47021425,-27.669010162353516,3.4920737743377686,160000
81998,59.28489354946554,1.6263865254551035e-11,1.2197898940913277e-09,3,-1.0,-1.0,-1.0,-0.6153479,-21.48877739906311,1.0,160000
81999,20.763938752892603,6.046843581408723e-10,4.535132686056542e-08,8,-1.0,-1.0,-1.0,0.2307052,-20.0,1.1112323999404907,152412
82000,17.818320071265713,4.632333405751865e-10,3.474250054313899e-08,8,0.32999998,-1.0,-1.0,0.65542465,-49.20036494731903,1.0,160000
82001,9.140856685686012,7.265733614758574e-08,5.44930021106893e-06,6,-0.92106783,-1.0,-1.0,-0.46365893,-47.01258599758148,1.634007453918457,77439
82002,10.901626677457967,3.3749645922398486e-07,2.5312234441798864e-05,7,-1.0,-0.6766283,-0.80362105,1.0,-51.15814208984375,7.1000001430511475,160000
82003,24.6984483117228,1.1160972462676e-05,0.0008370729347007,7,-1.0,-1.0,-1.0,0.39295998,-38.35435777902603,1.7050782442092896,100639
82004,13.21048399129129,1.9179969967808574e-07,1.438497747585643e-05,1,-1.0,-1.0,-1.0,-0.11175823,-43.60008358955383,1.0,89785
82005,71.72179260993187,0.00012114974379073828,0.009086230784305371,5,-1.0,-1.0,-1.0,1.0,-23.557937145233154,1.0,146934
82006,70.4031997596448,0.00010638310777721927,0.007978733083291445,5,-1.0,-0.7451888,0.22747332,1.0,-20.0,1.0,100049
82007,15.021485028566547,5.499686267285142e-06,0.00041247647004638566,7,-1.0,0.32999998,0.10283607,-0.63,-20.0,3.240886092185974,160000
82008,10.859278795276952,3.451824568401207e-07,2.5888684263009054e-05,7,0.34000045,-1.0,-0.24967054,0.47947547,-40.70579141378403,1.0,77439
82009,69.23380786772054,7.062028453219682e-05,0.0052965213399147615,5,-0.65277153,-1.0,-1.0,1.0,-22.783076763153076,2.298416256904602,160000
82010,66.25901295317323,3.443746754783206e-05,0.0025828100660874043,5,-0.91977674,-1.0,-1.0,0.51437247,-37.84414082765579,1.0,160000
82011,10.557005704171042,7.773153498646934e-08,5.829865123985201e-06,6,-0.79084337,-0.8448657,-1.0,-0.090397656,-31.027424931526184,1.0,160000
82012,14.747453210043952,2.974041990455589e-07,2.230531492841692e-05,1,0.038381577,-1.0,-1.0,0.644609,-55.66438436508179,1.0,146218
82013,13.414863035205055,2.0047903603881423e-07,1.5035927702911067e-05,1,-0.5636939,-0.6712459,-0.6567328,0.411965,-20.0,1.0,98638
82014,12.207400042401055,1.0643357200024184e-06,7.982517900018138e-05,7,-0.7562144,0.32999998,-0.67382365,1.0,-43.688309490680695,1.0,77439
82015,0.22722775107494897,1.5036045297733835e-08,1.1277033973300377e-06,2,-0.7129214,-1.0,-0.40845874,1.0,-41.318887174129486,7.450000107288361,77439
82016,14.183172135215623,2.7322487312630983e-06,0.00020491865484473237,7,-0.5629113,-0.46748173,-0.6733588,0.030189991,-22.4067223072052,2.9033092260360718,145227
82017,14.12954810806398,5.3857575039728545e-06,0.0004039318127979641,7,-0.06972319,-0.6497535,0.3699999,0.89844537,-21.371829509735107,2.52540385723114,77439
82018,13.049124275153222,7.322523174480011e-07,5.4918923808600084e-05,7,-0.97571635,-0.9167644,-1.0,1.0,-20.0,1.0,160000
82019,10.683587869177055,9.498542397068377e-08,7.123906797801283e-06,6,-0.33914495,0.32999998,-1.0,-0.6179812,-51.92387342453003,1.0,145274
82020,9.799974113611004,5.07007520411662e-08,3.8025564030874648e-06,6,-0.49166036,-1.0,-1.0,-0.16544832,-24.559329748153687,1.0,160000
82021,13.451465172389275,1.2323688451942871e-06,9.242766338957153e-05,7,-0.3562113,-1.0,0.0773533,1.0,-30.946221947669983,2.1085715889930725,160000
82022,13.182132617603258,8.381385327993485e-07,6.286038995995114e-05,7,0.13969445,-0.6920591,-1.0,0.37676904,-56.59999966621399,1.1411110162734985,159613
82023,14.212402022663976,2.5914339403243503e-06,0.00019435754552432627,7,0.33999997,-1.0,0.37,1.0,-55.66833138465881,1.0,137438
82024,14.353142005762187,5.495151526702102e-06,0.00041213636450265767,7,-1.0,-1.0,-1.0,-0.042078704,-20.0,6.199916064739227,134125
82025,12.807606613919969,5.985824600429623e-07,4.4893684503222175e-05,7,-0.47811764,-0.5765795,-0.32890764,1.0,-37.92183309793472,1.0,160000
82026,13.728902132335929,3.778072368731955e-06,0.00028335542765489663,7,0.33999997,-0.21505293,-0.8714019,0.97295356,-20.0,1.0,77439
82027,11.052378237137418,3.613212413711153e-07,2.709909310283365e-05,7,-0.6526762,-1.0,-1.0,1.0,-56.59993648529053,2.8664005398750305,87944
82028,15.988102545328829,9.006141226564068e-06,0.0006754605919923051,7,0.048479617,0.09655404,-0.7679901,1.0,-44.371791779994965,1.7642465829849243,160000
82029,14.784551178878488,3.110383886451018e-06,0.00023327879148382635,7,0.3400184,-0.9593024,-0.57566106,0.93687284,-29.176243543624878,1.0,160000
82030,68.83005517473501,8.024930866668001e-05,0.006018698150001001,5,-1.0,0.32999998,-1.0,0.2907318,-21.635541915893555,1.0,80682
82031,10.510037113273931,2.543495725149114e-07,1.9076217938618356e-05,7,0.33999997,-1.0,-1.0,1.0,-59.71747040748596,7.398606896400452,160000
82032,67.17209150535577,4.7012737923068926e-05,0.0035259553442301694,5,0.33999997,-1.0,-1.0,1.0,-25.42793869972229,3.4430814385414124,160000
82033,80.62957020335908,0.0008283091592602432,0.06212318694451824,5,-1.0,0.32999998,-1.0,1.0,-24.88182783126831,1.0,160000
82034,13.639388513773527,1.1981252328041592e-06,8.985939246031194e-05,7,-0.06742394,-0.029923141,-1.0,1.0,-55.19999980926514,1.0,160000
82035,66.94177219607899,4.691027061198838e-05,0.0035182702958991285,5,-0.95685303,0.18222249,-1.0,1.0,-56.59999966621399,1.0,114617
82036,13.818335985818981,1.7951826976059237e-06,0.00013463870232044428,7,-0.3363225,-1.0,0.18254352,1.0,-22.364230155944824,1.0,140417
82037,13.5239512736074,3.1888664580037585e-06,0.00023916498435028188,7,-1.0,-0.6096195,-0.84052813,0.4163433,-37.09272921085358,1.0,77439
82038,12.30749068617437,1.4464801267877192e-07,1.0848600950907894e-05,1,-1.0,0.32999998,-0.52335316,1.0,-42.68982917070389,5.556308090686798,77439
82039,15.821804458933496,9.704589501779992e-06,0.0007278442126334994,7,-0.8512107,0.32999998,-0.10748777,1.0,-30.537453293800354,1.0,125865
82040,81.6459417846279,0.0010825563222169876,0.08119172416627407,5,-0.25408176,0.32999998,-1.0,0.90992725,-20.0,2.0365939140319824,160000
82041,13.163005516943457,8.052439284256252e-07,6.039329463192189e-05,7,-1.0,0.11234319,-0.27501997,0.39162534,-58.369107246398926,1.0,160000
82042,11.43962274607191,8.760100058680109e-07,6.570075044010082e-05,7,-0.62676394,0.32999998,-0.20759279,0.68440723,-27.200151681900024,7.450000107288361,77439
82043,9.387662406931122,8.322342637256952e-08,6.241756977942714e-06,6,-0.25154498,-0.10998732,-1.0,-0.2551054,-21.55618906021118,1.0,77439
82044,15.253932021075352,5.111544396640966e-06,0.00038336582974807243,7,0.33999997,-0.26190552,-1.0,1.0,-20.399785041809082,1.0,151818
82045,11.581729174323073,3.3352822015331185e-07,2.501461651149839e-05,7,-0.8221806,-0.7137283,-1.0,0.75946385,-42.789134085178375,3.6330912113189697,160000
82046,16.352883381206887,1.0140216545551084e-05,0.0007605162409163313,7,-1.0,-0.19939849,0.3700161,-0.06826058,-56.600966453552246,1.2220439910888672,77439
82047,9.41154254658756,8.431501186123569e-08,6.323625889592677e-06,6,-1.0,-1.0,-1.0,-0.12208611,-56.55470132827759,1.0,77439
82048,12.88046787921693,6.361141799970937e-07,4.770856349978203e-05,7,-1.0,-1.0,-0.96734846,1.0,-43.82988214492798,1.0,160000
82049,2.8451541961336018,3.127362191435168e-08,2.345521643576376e-06,2,-1.0,-1.0,-1.0,-0.07558671,-33.42673182487488,1.0,160000
82050,14.52078668532761,3.2958291740214918e-06,0.0002471871880516119,7,-0.7854333,-0.6365322,0.44030368,0.4816935,-20.0,2.6645026206970215,160000
82051,14.441088792805825,4.784369139088085e-06,0.00035882768543160637,7,-0.4286291,-0.08192879,-0.186988,-0.37474692,-38.04796755313873,5.308440685272217,160000
82052,37.216972399077086,3.1839740586292464e-06,0.00023879805439719348,5,-0.9158599,-1.0,-1.0,0.6859333,-56.59992218017578,1.0,152940
82053,12.622930994258184,1.2691185702351504e-06,9.518389276763628e-05,7,-1.0,-0.4731741,-0.21971834,0.5160926,-34.637333154678345,1.0,90529
82054,9.795309116517725,7.344455354996171e-08,5.508341516247128e-06,6,0.33999997,0.32999998,-1.0,-0.1814914,-55.132421255111694,1.0,160000
82055,67.62814147254397,6.143921200418845e-05,0.004607940900314134,5,-1.0,-0.9170386,-1.0,-0.3425709,-20.19474983215332,7.1897969245910645,160000
82056,16.77852286620648,1.4919119166734163e-05,0.0011189339375050622,7,0.35000002,0.27315152,-1.0,0.44333428,-26.906099319458008,1.0,160000
82057,40.10171631838572,6.857585958641721e-06,0.0005143189468981291,5,-0.56953216,-0.3104804,-1.0,1.0,-20.0,1.0,160000
82058,13.66889643539138,3.598237526603043e-06,0.00026986781449522823,7,-0.41282073,-0.11943114,0.35310155,1.0,-20.0,1.0,77439
82059,15.328382302884162,5.936042271059705e-06,0.00044520317032947787,7,-1.0,-1.0,-0.24008107,1.0,-20.0,1.0,144419
82060,40.33594270263049,1.2093040822946932e-05,0.0009069780617210199,5,-0.5565233,-0.78383523,-1.0,1.0,-27.94199824333191,1.0,77439
82061,15.11390313714431,3.290909376119089e-07,2.4681820320893166e-05,1,-0.81377625,-0.78574705,-1.0,0.15012038,-20.396692752838135,1.0,160000
82062,0.3773603739418885,9.920322341372412e-09,7.440241756029309e-07,2,-0.96494925,-1.0,-0.39587888,1.0,-51.36682748794556,7.450000107288361,160000
82063,9.735325138051568,6.395143969939454e-08,4.796357977454591e-06,6,-0.22752556,-0.24040791,-1.0,-0.48914987,-59.19999957084656,3.3767629265785217,160000
82064,13.806756787255594,1.3775809293292696e-06,0.00010331856969969522,7,-1.0,-0.61033225,-1.0,1.0,-60.0,1.0,160000
82065,12.30726544363996,3.8635198507108726e-07,2.8976398880331544e-05,7,-1.0,0.24051791,-0.45948398,-0.11335024,-20.0,1.0,160000
82066,11.556203783088456,6.181803655636031e-07,4.6363527417270234e-05,7,-1.0,-0.6232356,-1.0,-0.3547864,-20.0,7.450000107288361,160000
82067,13.880651096732137,2.0343928497368324e-07,1.5257946373026243e-05,1,-1.0,-1.0,-1.0,0.8763634,-24.319329261779785,1.8517426252365112,128904
82068,0.9128438231362637,1.7654890882567997e-08,1.3241168161925998e-06,2,-0.8412931,-0.36160424,-0.59748197,0.52948153,-39.09453831613064,7.450000107288361,160000
82069,13.566007501596225,1.165967518090838e-07,8.744756385681285e-06,1,-0.42190632,-0.91351163,-1.0,-0.12228757,-49.75119411945343,1.0,160000
82070,85.09814982288331,0.0021858904510736465,0.1639417838305235,5,0.33999997,-0.17345804,-1.0,1.0,-23.941359519958496,1.0,160000
82071,0.15527492774026816,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.79359776,-1.0,-0.87635005,-1.0,-39.01684582233429,1.0,150109
82072,19.069318399561244,1.4504397682912895e-10,1.0878298262184671e-08,8,-0.38819548,-1.0,-1.0,0.47021425,-44.50728893280029,1.0,147350
82073,13.121562985950213,1.677188095072779e-07,1.2578910713045843e-05,1,-1.0,-0.1424259,-0.90551686,0.65,-20.0,5.929505288600922,160000
82074,1.5607502480407838,1.8606140628207868e-08,1.39546054711559e-06,2,0.33999997,-0.118130624,0.3847161,1.0,-31.06936752796173,1.0,115723
82075,7.246589336350499,8.670323126125368e-08,6.502742344594026e-06,1,0.33999997,0.29477298,-1.0,-0.44824725,-20.0,4.158946335315704,119848
82076,12.307893767118012,1.2731878484828485e-07,9.548908863621364e-06,1,-1.0,-1.0,-0.3537305,0.97891295,-23.053579330444336,6.826449692249298,111256
82077,10.298347744127884,4.0231523668055047e-10,3.0173642751041285e-08,4,-0.7104167,-0.8116693,-1.0,0.8756825,-22.3635995388031,1.0,156640
82078,10.808031420775018,3.4635927459447657e-10,2.5976945594585743e-08,4,-0.2261838,-1.0,-1.0,0.88474923,-22.587403059005737,1.0,113436
82079,0.3507094302195707,4.419598909066735e-09,3.3146991818000515e-07,2,0.32999992,0.32753986,-1.0,0.2193802,-20.0,1.0,120573
82080,1.1909339492330373,4.378936324656024e-09,3.284202243492018e-07,2,0.33999997,-0.7428542,0.417871,0.47000003,-26.526583433151245,1.0,160000
82081,13.364474441109852,1.016590971403275e-07,7.624432285524563e-06,1,0.33010328,-1.0,-1.0,-0.49121493,-55.48071026802063,1.0,160000
82082,7.379947064592136,9.641113507541377e-08,7.2308351306560326e-06,1,0.33157772,-1.0,-1.0,0.9558618,-20.0,5.517861008644104,160000
82083,63.03463814635119,1.68427995959064e-05,0.00126320996969298,5,-1.0,0.32999998,0.39443952,1.0,-22.346479892730713,1.0,160000
82084,10.023581562551875,7.216014097366497e-08,5.4120105730248724e-06,6,-0.550596,-1.0,-0.23294896,0.24249566,-41.600390672683716,3.006581425666809,160000
82085,76.63491448530706,0.000368472101399675,0.027635407604975626,5,-0.040930927,-0.8608259,0.45999998,1.0,-20.399999618530273,1.0,139835
82086,79.49554153524684,0.0006457563722506166,0.04843172791879624,5,-0.9941513,-0.5252853,0.13127643,1.0,-50.47257661819458,1.0,160000
82087,94.21098302750681,0.013675481081008911,1.0256610810756683,5,-1.0,-0.9453547,-0.8714041,1.0,-55.19999980926514,1.0,160000
82088,88.5978376847924,0.0045720539055764675,0.34290404291823506,5,-0.71251744,-1.0,-0.4384628,1.0,-29.66948628425598,1.0,160000
82089,13.20799257937243,1.662199338170467e-06,0.00012466495036278502,7,-0.42099494,-1.0,-1.0,0.39900756,-20.0,4.558395206928253,133418
82090,13.08942524270253,2.1227576496585243e-07,1.5920682372438932e-05,1,-0.6486617,-0.88342535,-1.0,1.0,-30.985780954360962,3.1825942397117615,77439
82091,12.025531127080852,4.3143893435626524e-07,3.235792007671989e-05,7,0.33999997,-0.7654147,-0.016571522,1.0,-60.0,2.9495603442192078,160000
82092,64.9310547643242,2.7670414056046866e-05,0.002075281054203515,5,-1.0,-0.7885331,-0.8448878,-0.5023422,-56.59999966621399,1.0,138047
82093,106.0127745068983,0.07165619730949402,5.374214798212051,5,-1.0,-0.57771736,-0.8177983,0.34553003,-54.42918539047241,1.0,160000
82094,8.868577457040821,7.980668925711143e-08,5.985501694283357e-06,6,0.35000002,-0.7540243,0.33999997,0.15423802,-55.19999980926514,6.8000001311302185,77439
82095,91.8398147459563,0.010699667036533356,0.8024750277400017,5,-1.0,-0.11520082,-1.0,1.0,-23.710027933120728,1.0,93202
82096,101.62455145381686,0.044319577515125275,3.3239683136343956,5,-1.0,-0.038540184,-0.86809814,0.10164207,-34.34236526489258,1.0,148740
82097,68.25922277844943,7.149955490604043e-05,0.005362466617953032,5,0.22642535,-0.3960465,-1.0,1.0,-33.804447054862976,1.0,77439
82098,106.58277490841849,0.07584638148546219,5.688478611409664,5,-1.0,0.32999998,-0.6039442,-0.16907436,-32.477983236312866,1.0,160000
82099,105.54448312949579,0.07286296784877777,5.464722588658333,5,-0.33510888,0.32999998,0.26161146,0.9269685,-45.66169619560242,1.0,119427
82100,99.83666257757132,0.03527620807290077,2.645715605467558,5,-1.0,-1.0,-0.8561186,1.0,-40.799860656261444,1.0,143450
82101,19.259538399382972,7.935303802941718e-11,5.951477852206288e-09,8,-1.0,-0.6520706,-1.0,0.23198205,-58.202831745147705,1.0,92264
82102,18.167304851210396,1.8536483459286046e-10,1.3902362594464535e-08,8,-0.25223714,-1.0,0.3792976,-0.20053336,-24.060041904449463,1.0,77439
82103,38.2410808878054,5.251822587926114e-11,3.938866940944585e-09,0,-1.0,-0.19578567,-1.0,0.14489332,-20.0,1.0,160000
